url;name;town;stars;score;reviews;rent_type;capacity;bedrooms;beds;price;longitude;latitude;street;municipality;province;url_image
https://www.escapadarural.com/casa-rural/house1;house1;Prades;;;0;Íntegro o habitaciones;40 personas;6 dormitorios;30 camas;66€ pers./noche (aprox);41.310505200000;0.250324489410;Zona Como Juliana, 26, 17412 Maçanet de la Selva, Girona;Prades;Tarragona;https://media.er2.co/es/house1
https://www.escapadarural.com/casa-rural/house2;house2;Sant Vicenç de Castellet;stars-l-3-half;3.5;11;Alquiler íntegro;5 -   22 personas;7 dormitorios;19 camas;36€ pers./noche (aprox);41.681512874808;0.251079400000;Xaloc, 8;Sant Vicenç de Castellet;Barcelona;https://media.er2.co/es/house2
https://www.escapadarural.com/casa-rural/house3;house3;Guixers;stars-l-4-half;4.5;7;Alquiler íntegro;2 -   8 personas;3 dormitorios;7 camas;29€ pers./noche (aprox);42.123188789699;0.251139880951;Xalet Masia la Rierola, s/n Pol. 10;Guixers;Lleida;https://media.er2.co/es/house3
https://www.escapadarural.com/casa-rural/house4;house4;Prades;stars-l-4-half;4.5;14;Íntegro o habitaciones;2 -   97 personas;23 dormitorios;66 camas;46€ pers./noche (aprox);41.310359400000;0.251237182513;Volca Can Simo, s/n, 17811;Prades;Tarragona;https://media.er2.co/es/house4
https://www.escapadarural.com/casa-rural/house5;house5;Llorenç del Penedès;stars-l-5;5.0;23;Alquiler íntegro;10 -   23 personas;8 dormitorios;19 camas;25€ pers./noche (aprox);41.280959918089;0.255849804199;Vista Alegre, 11;Llorenç del Penedès;Tarragona;https://media.er2.co/es/house5
https://www.escapadarural.com/casa-rural/house6;house6;Sant Jaume dels Domenys;stars-l-5;5.0;9;Alquiler íntegro;1 -   30 personas;16 dormitorios;25 camas;30€ pers./noche (aprox);41.299300000000;0.257402017969;Vilamala, 23;Sant Jaume dels Domenys;Tarragona;https://media.er2.co/es/house6
https://www.escapadarural.com/casa-rural/house7;house7;L'Ametlla de Mar;stars-l-4-half;4.5;39;Alquiler íntegro;8 -   24 personas;9 dormitorios;19 camas;26€ pers./noche (aprox);40.909147526422;0.258614936795;Vilamajor;L'Ametlla de Mar;Tarragona;https://media.er2.co/es/house7
https://www.escapadarural.com/casa-rural/house8;house8;Castellfollit del Boix;stars-l-4-half;4.5;9;Alquiler íntegro;19 -   25 personas;9 dormitorios;21 camas;27€ pers./noche (aprox);41.687857668815;0.259747133205;Vilafant, 1;Castellfollit del Boix;Barcelona;https://media.er2.co/es/house8
https://www.escapadarural.com/casa-rural/house9;house9;Fonolleres;stars-l-4-half;4.5;8;Alquiler íntegro;1 -   12 personas;6 dormitorios;7 camas;38€ pers./noche (aprox);41.658101185984;0.260142087936;Vilaclosa, 15;Fonolleres;Lleida;https://media.er2.co/es/house9
https://www.escapadarural.com/casa-rural/house10;house10;Montornès de Segarra;stars-l-5;5.0;17;Alquiler íntegro;2 -   15 personas;5 dormitorios;8 camas;32€ pers./noche (aprox);41.600675200000;0.260313000000;Vila Vella 23, 17811 Santa Pau;Montornès de Segarra;Lleida;https://media.er2.co/es/house10
https://www.escapadarural.com/casa-rural/house11;house11;Garrigàs;;;0;Alquiler íntegro;28 -   32 personas;10 dormitorios;24 camas;28€ pers./noche (aprox);42.116709600000;0.260749549341;Verge del Castell, 3;Garrigàs;Girona;https://media.er2.co/es/house11
https://www.escapadarural.com/casa-rural/house12;house12;Cassà de la Selva;stars-l-5;5.0;5;Alquiler íntegro;4 -   20 personas;8 dormitorios;16 camas;30€ pers./noche (aprox);41.874929479660;0.261417400000;Verge de montserrat,1;Cassà de la Selva;Girona;https://media.er2.co/es/house12
https://www.escapadarural.com/casa-rural/house13;house13;Gurb;stars-l-5;5.0;30;Alquiler íntegro;10 -   18 personas;6 dormitorios;14 camas;27€ pers./noche (aprox);41.968393095405;0.267743000000;Ventanell, 29;Gurb;Barcelona;https://media.er2.co/es/house13
https://www.escapadarural.com/casa-rural/house14;house14;L'Espunyola;stars-l-5;5.0;11;Alquiler íntegro;18 personas;6 dormitorios;14 camas;23€ pers./noche (aprox);42.053651408404;0.290496958014;Veïnat Vilaró, s/n;L'Espunyola;Barcelona;https://media.er2.co/es/house14
https://www.escapadarural.com/casa-rural/house15;house15;Sils;stars-l-5;5.0;8;Alquiler íntegro;10 -   40 personas;15 dormitorios;24 camas;28€ pers./noche (aprox);41.830604235092;0.308263501002;Veïnat Vilallonga Mas El Xiquillo;Sils;Girona;https://media.er2.co/es/house15
https://www.escapadarural.com/casa-rural/house16;house16;Sagàs;stars-l-4-half;4.5;3;Alquiler íntegro;18 personas;15 dormitorios;13 camas;26€ pers./noche (aprox);41.997709938028;0.308382700000;Veinat verneda, 25, Mas Arbres, Bústia: 17;Sagàs;Barcelona;https://media.er2.co/es/house16
https://www.escapadarural.com/casa-rural/house17;house17;Llers;stars-l-5;5.0;8;Alquiler íntegro;7 -   8 personas;3 dormitorios;6 camas;27€ pers./noche (aprox);42.296422464703;0.308396478775;Veinat Soliva, 16;Llers;Girona;https://media.er2.co/es/house17
https://www.escapadarural.com/casa-rural/house18;house18;Orfes;stars-l-5;5.0;11;Alquiler íntegro;10 -   10 personas;8 dormitorios;12 camas;18€ pers./noche (aprox);42.175295719472;0.314625710312;Veïnat Serra Magre, 5;Orfes;Girona;https://media.er2.co/es/house18
https://www.escapadarural.com/casa-rural/house19;house19;Fogars de la Selva;;;0;Alquiler íntegro;4 -   12 personas;7 camas;;27€ pers./noche (aprox);41.735316303036;0.315366000000;Veïnat Serra Magra;Fogars de la Selva;Barcelona;https://media.er2.co/es/house19
https://www.escapadarural.com/casa-rural/house20;house20;El Perelló;stars-l-5;5.0;3;Alquiler íntegro;1 -   12 personas;4 dormitorios;8 camas;30€ pers./noche (aprox);40.937178976089;0.315366000000;veïnat serra de Noet s/n;El Perelló;Tarragona;https://media.er2.co/es/house20
https://www.escapadarural.com/casa-rural/house21;house21;Riudarenes;stars-l-5;5.0;16;Alquiler íntegro;10 -   43 personas;13 dormitorios;30 camas;26€ pers./noche (aprox);41.837751757905;0.315366000000;Veïnat Serinya 21;Riudarenes;Girona;https://media.er2.co/es/house21
https://www.escapadarural.com/casa-rural/house22;house22;Els Prats de Rei;stars-l-5;5.0;23;Alquiler íntegro;4 -   10 personas;4 dormitorios;8 camas;29€ pers./noche (aprox);41.684194446914;0.315366000000;Veïnat Santa Margarida;Els Prats de Rei;Barcelona;https://media.er2.co/es/house22
https://www.escapadarural.com/casa-rural/house23;house23;Bellver d'Ossó;stars-l-5;5.0;10;Alquiler íntegro;4 -   21 personas;6 dormitorios;21 camas;30€ pers./noche (aprox);41.761903000000;0.315366000000;Veïnat Sant Salvador de Terrades CD1006;Bellver d'Ossó;Lleida;https://media.er2.co/es/house23
https://www.escapadarural.com/casa-rural/house24;house24;Vallcebre;stars-l-5;5.0;5;Íntegro o habitaciones;2 -   32 personas;9 dormitorios;29 camas;41€ pers./noche (aprox);42.226435893518;0.315366000000;Veïnat Rupit;Vallcebre;Barcelona;https://media.er2.co/es/house24
https://www.escapadarural.com/casa-rural/house25;house25;Les Esglésies;stars-l-5;5.0;2;Alquiler íntegro;2 -   18 personas;5 dormitorios;13 camas;18€ pers./noche (aprox);42.386703802109;0.315366400000;veïnat Rissec, nº 7  17121;Les Esglésies;Lleida;https://media.er2.co/es/house25
https://www.escapadarural.com/casa-rural/house26;house26;L'Espunyola;stars-l-5;5.0;19;Alquiler íntegro;4 -   23 personas;9 dormitorios;19 camas;25€ pers./noche (aprox);42.052133800000;0.315366400000;Veïnat Mosqueroles, 15  17244 Cassa de la Selva;L'Espunyola;Barcelona;https://media.er2.co/es/house26
https://www.escapadarural.com/casa-rural/house27;house27;Montgai;stars-l-5;5.0;2;Alquiler íntegro;10 -   18 personas;6 dormitorios;16 camas;32€ pers./noche (aprox);41.799752798825;0.315441000000;Veïnat Mosqueroles, 12;Montgai;Lleida;https://media.er2.co/es/house27
https://www.escapadarural.com/casa-rural/house28;house28;Guardiola (Bassella);stars-l-5;5.0;11;Alquiler íntegro;1 -   25 personas;8 dormitorios;15 camas;22€ pers./noche (aprox);41.950950353796;0.315862208668;Veïnat LLavanera, 3  17832 Crespia;Guardiola (Bassella);Lleida;https://media.er2.co/es/house28
https://www.escapadarural.com/casa-rural/house29;house29;Cassà de la Selva;stars-l-4-half;4.5;9;Alquiler íntegro;14 -   20 personas;6 dormitorios;19 camas;27€ pers./noche (aprox);41.871709939998;0.316129488465;Veïnat La Calsina, s/n;Cassà de la Selva;Girona;https://media.er2.co/es/house29
https://www.escapadarural.com/casa-rural/house30;house30;Lleida;stars-l-5;5.0;31;Alquiler íntegro;1 -   14 personas;6 dormitorios;11 camas;30€ pers./noche (aprox);41.618892253248;0.316450012442;Veïnat Espinalva, 21;Lleida;Lleida;https://media.er2.co/es/house30
https://www.escapadarural.com/casa-rural/house31;house31;L'Ametlla del Vallès;stars-l-5;5.0;12;Alquiler íntegro;9 personas;3 dormitorios;8 camas;32€ pers./noche (aprox);41.698447153847;0.316479195087;Veinat el company, 29;L'Ametlla del Vallès;Barcelona;https://media.er2.co/es/house31
https://www.escapadarural.com/casa-rural/house32;house32;Vilobí d'Onyar;stars-l-4;4.0;3;Alquiler íntegro;10 -   15 personas;5 dormitorios;12 camas;27€ pers./noche (aprox);41.881538893063;0.317101478577;Veinat dels Bastons, 10 17174  Sant Feliu de Pallerols;Vilobí d'Onyar;Girona;https://media.er2.co/es/house32
https://www.escapadarural.com/casa-rural/house33;house33;La Selva del Camp;stars-l-4;4.0;6;Íntegro o habitaciones;22 -   22 personas;9 dormitorios;29 camas;31€ pers./noche (aprox);41.217962400000;0.317304530181;Veïnat dels Arcs, s/n;La Selva del Camp;Tarragona;https://media.er2.co/es/house33
https://www.escapadarural.com/casa-rural/house34;house34;Castellnou d'Ossó;stars-l-5;5.0;15;Alquiler íntegro;2 -   17 personas;6 dormitorios;14 camas;28€ pers./noche (aprox);41.767803500000;0.317785352531;Veïnat dels Arcs, 28, 17811;Castellnou d'Ossó;Lleida;https://media.er2.co/es/house34
https://www.escapadarural.com/casa-rural/house35;house35;Les Llosses;stars-l-5;5.0;6;Alquiler íntegro;15 -   22 personas;8 dormitorios;14 camas;37€ pers./noche (aprox);42.143529807222;0.324633121490;Veinat del mas Serra s/n;Les Llosses;Girona;https://media.er2.co/es/house35
https://www.escapadarural.com/casa-rural/house36;house36;La Bisbal del Penedès;stars-l-4-half;4.5;10;Alquiler íntegro;13 -   13 personas;6 dormitorios;8 camas;34€ pers./noche (aprox);41.272312834879;0.329589843750;Veïnat de Vallcanera, 11;La Bisbal del Penedès;Tarragona;https://media.er2.co/es/house36
https://www.escapadarural.com/casa-rural/house37;house37;Capmany;stars-l-4-half;4.5;4;Alquiler íntegro;8 personas;3 dormitorios;6 camas;28€ pers./noche (aprox);42.358036523533;0.337587293183;Veinat de Serinyà, 28;Capmany;Girona;https://media.er2.co/es/house37
https://www.escapadarural.com/casa-rural/house38;house38;Rocafort de Queralt;stars-l-4-half;4.5;10;Alquiler íntegro;2 -   18 personas;5 dormitorios;14 camas;34€ pers./noche (aprox);41.476761913814;0.339797433411;Veinat de Segueró, s/n;Rocafort de Queralt;Tarragona;https://media.er2.co/es/house38
https://www.escapadarural.com/casa-rural/house39;house39;Guimerà;stars-l-5;5.0;27;Alquiler íntegro;2 -   12 personas;4 dormitorios;8 camas;30€ pers./noche (aprox);41.563717701558;0.340784486328;Veinat de Sant Ferriol;Guimerà;Lleida;https://media.er2.co/es/house39
https://www.escapadarural.com/casa-rural/house40;house40;El Milà;stars-l-5;5.0;3;Alquiler íntegro;1 -   20 personas;6 dormitorios;14 camas;25€ pers./noche (aprox);41.256146538590;0.372661700000;Veïnat de Sant Esteve de Vallespirans, 17512 Les Llosses;El Milà;Tarragona;https://media.er2.co/es/house40
https://www.escapadarural.com/casa-rural/house41;house41;Vilaür;;;0;Alquiler íntegro;4 -   17 personas;7 dormitorios;11 camas;24€ pers./noche (aprox);42.143572200000;0.373011900000;Veinat de Sant Andreu, 52;Vilaür;Girona;https://media.er2.co/es/house41
https://www.escapadarural.com/casa-rural/house42;house42;Lloberola;stars-l-5;5.0;3;Alquiler íntegro;6 -   47 personas;36 camas;;30€ pers./noche (aprox);41.896995984490;0.373396500000;Veïnat de Puigsac i Vilaró s/n;Lloberola;Lleida;https://media.er2.co/es/house42
https://www.escapadarural.com/casa-rural/house43;house43;Montcortès;stars-l-5;5.0;12;Alquiler íntegro;2 -   14 personas;6 dormitorios;11 camas;25€ pers./noche (aprox);42.328874900000;0.382547378540;Veïnat de Pedrinyà  km. 56 Carretera N260;Montcortès;Lleida;https://media.er2.co/es/house43
https://www.escapadarural.com/casa-rural/house44;house44;Santa Maria de Merlès;;;0;Alquiler íntegro;13 -   24 personas;11 dormitorios;15 camas;50€ pers./noche (aprox);42.005143400000;0.383632100000;Veinat de Pallerols, 9;Santa Maria de Merlès;Barcelona;https://media.er2.co/es/house44
https://www.escapadarural.com/casa-rural/house45;house45;Sant Esteve de Guialbes;stars-l-5;5.0;2;Alquiler íntegro;6 -   31 personas;14 dormitorios;25 camas;23€ pers./noche (aprox);42.114396612919;0.383685952392;Veïnat de Mosqueroles, 14;Sant Esteve de Guialbes;Girona;https://media.er2.co/es/house45
https://www.escapadarural.com/casa-rural/house46;house46;Odèn;stars-l-5;5.0;9;Alquiler íntegro;1 -   18 personas;2 dormitorios;15 camas;25€ pers./noche (aprox);42.132639100000;0.384167432785;Veïnat de Les Anglades;Odèn;Lleida;https://media.er2.co/es/house46
https://www.escapadarural.com/casa-rural/house47;house47;Les Llosses;stars-l-5;5.0;4;Alquiler íntegro;8 -   22 personas;8 dormitorios;11 camas;30€ pers./noche (aprox);42.163944196852;0.384462186508;Veïnat de la Vola (Sant Andreu de la Vola);Les Llosses;Girona;https://media.er2.co/es/house47
https://www.escapadarural.com/casa-rural/house48;house48;Montclar;stars-l-5;5.0;3;Alquiler íntegro;20 -   28 personas;10 dormitorios;21 camas;35€ pers./noche (aprox);42.026212600000;0.386228686539;Veïnat de La República, num 2;Montclar;Barcelona;https://media.er2.co/es/house48
https://www.escapadarural.com/casa-rural/house49;house49;Vila-rodona;stars-l-5;5.0;18;Alquiler íntegro;5 -   13 personas;4 dormitorios;10 camas;33€ pers./noche (aprox);41.299996253033;0.398273900000;Veinat de la Ginestosa;Vila-rodona;Tarragona;https://media.er2.co/es/house49
https://www.escapadarural.com/casa-rural/house50;house50;Banyeres del Penedès;stars-l-5;5.0;4;Alquiler íntegro;2 -   20 personas;8 dormitorios;16 camas;30€ pers./noche (aprox);41.275903587700;0.398988858444;Veïnat de Ginestosa;Banyeres del Penedès;Tarragona;https://media.er2.co/es/house50
https://www.escapadarural.com/casa-rural/house51;house51;Pontons;stars-l-5;5.0;2;Alquiler íntegro;8 -   10 personas;11 dormitorios;9 camas;61€ pers./noche (aprox);41.415987800000;0.399645500000;Veinat de Franciac 29, 17455 Caldes de Malavella;Pontons;Barcelona;https://media.er2.co/es/house51
https://www.escapadarural.com/casa-rural/house52;house52;Porqueres;stars-l-4-half;4.5;2;Alquiler íntegro;4 -   24 personas;10 dormitorios;20 camas;33€ pers./noche (aprox);42.136613490398;0.399836000000;Veïnat de diana, 4B;Porqueres;Girona;https://media.er2.co/es/house52
https://www.escapadarural.com/casa-rural/house53;house53;La Baronia de Rialb;stars-l-5;5.0;2;Alquiler íntegro;1 -   16 personas;8 dormitorios;10 camas;26€ pers./noche (aprox);42.036133968757;0.399836000000;veinat de diana, 4;La Baronia de Rialb;Lleida;https://media.er2.co/es/house53
https://www.escapadarural.com/casa-rural/house54;house54;El Pla del Penedès;stars-l-4-half;4.5;4;Alquiler íntegro;2 -   21 personas;7 dormitorios;18 camas;37€ pers./noche (aprox);41.427797733534;0.399928092957;Veinat de Bosqueros.;El Pla del Penedès;Barcelona;https://media.er2.co/es/house54
https://www.escapadarural.com/casa-rural/house55;house55;Salo;;;0;Alquiler íntegro;2 -   11 personas;4 dormitorios;11 camas;29€ pers./noche (aprox);41.841399974610;0.399972800000;Veinat de Bevià;Salo;Barcelona;https://media.er2.co/es/house55
https://www.escapadarural.com/casa-rural/house56;house56;Fontcoberta;stars-l-5;5.0;4;Alquiler íntegro;6 -   15 personas;12 dormitorios;15 camas;25€ pers./noche (aprox);42.143447500000;0.400115386230;Veinat de Baseia 2;Fontcoberta;Girona;https://media.er2.co/es/house56
https://www.escapadarural.com/casa-rural/house57;house57;Els Hostalets d'en Bas;stars-l-5;5.0;2;Alquiler íntegro;12 personas;6 dormitorios;10 camas;28€ pers./noche (aprox);42.101863200000;0.400211945755;Veïnat de Baix, 8;Els Hostalets d'en Bas;Girona;https://media.er2.co/es/house57
https://www.escapadarural.com/casa-rural/house58;house58;Tavascan;stars-l-5;5.0;23;Alquiler íntegro;6 -   13 personas;7 dormitorios;16 camas;30€ pers./noche (aprox);42.643114700000;0.400250000000;Veinat de a Panedes, 48;Tavascan;Lleida;https://media.er2.co/es/house58
https://www.escapadarural.com/casa-rural/house59;house59;Maçanet de la Selva;stars-l-4-half;4.5;23;Alquiler íntegro;10 -   22 personas;7 dormitorios;26 camas;25€ pers./noche (aprox);41.790220718750;0.401832000000;Veïnat Ca l'Ànima SORDS;Maçanet de la Selva;Girona;https://media.er2.co/es/house59
https://www.escapadarural.com/casa-rural/house60;house60;Mont-ras;stars-l-5;5.0;1;Alquiler íntegro;4 -   30 personas;8 dormitorios;30 camas;19€ pers./noche (aprox);41.888970257672;0.407668486816;Veïnat Baell, s/n;Mont-ras;Girona;https://media.er2.co/es/house60
https://www.escapadarural.com/casa-rural/house61;house61;Castellet i la Gornal;stars-l-5;5.0;13;Alquiler íntegro;9 personas;4 dormitorios;7 camas;24€ pers./noche (aprox);41.263693200000;0.433752821968;Vecindario Hortsavinyá, 7;Castellet i la Gornal;Barcelona;https://media.er2.co/es/house61
https://www.escapadarural.com/casa-rural/house62;house62;Capmany;stars-l-5;5.0;3;Alquiler íntegro;1 -   22 personas;6 dormitorios;19 camas;29€ pers./noche (aprox);42.373676644381;0.438706457672;Vecindario de Rocabruna (Camprodón);Capmany;Girona;https://media.er2.co/es/house62
https://www.escapadarural.com/casa-rural/house63;house63;Biosca;stars-l-5;5.0;22;Alquiler íntegro;12 -   17 personas;5 dormitorios;12 camas;26€ pers./noche (aprox);41.840373886120;0.449657641159;Vallgornera, 1;Biosca;Lleida;https://media.er2.co/es/house63
https://www.escapadarural.com/casa-rural/house64;house64;Cassà de la Selva;;;0;Alquiler íntegro;10 -   32 personas;12 dormitorios;23 camas;21€ pers./noche (aprox);41.875470526721;0.467796027660;Vall de SalarsaBolos;Cassà de la Selva;Girona;https://media.er2.co/es/house64
https://www.escapadarural.com/casa-rural/house65;house65;Ribelles;;;0;Alquiler íntegro;17 personas;8 dormitorios;12 camas;39€ pers./noche (aprox);41.883722800000;0.470263704392;Vall de Bianya;Ribelles;Lleida;https://media.er2.co/es/house65
https://www.escapadarural.com/casa-rural/house66;house66;Lladurs;;;0;Alquiler íntegro;4 -   26 personas;26 camas;;28€ pers./noche (aprox);42.088654162907;0.470970800217;Urbanizacion Vent Emporda;Lladurs;Lleida;https://media.er2.co/es/house66
https://www.escapadarural.com/casa-rural/house67;house67;Santa Maria de Merlès;stars-l-5;5.0;10;Alquiler íntegro;6 -   8 personas;4 dormitorios;4 camas;28€ pers./noche (aprox);42.001099300000;0.475346333313;urbanizacion San Antoni 34;Santa Maria de Merlès;Barcelona;https://media.er2.co/es/house67
https://www.escapadarural.com/casa-rural/house68;house68;Odèn;stars-l-5;5.0;1;Alquiler íntegro;4 -   8 personas;3 dormitorios;6 camas;25€ pers./noche (aprox);42.138302523984;0.476834092560;Urbanizacion Masella s/n;Odèn;Lleida;https://media.er2.co/es/house68
https://www.escapadarural.com/casa-rural/house69;house69;Sant Sadurní d'Osormort;;;0;Alquiler íntegro;1 -   4 personas;3 dormitorios;3 camas;43€ pers./noche (aprox);41.903197000000;0.477005753937;Urbanización del Montcar, 43500;Sant Sadurní d'Osormort;Barcelona;https://media.er2.co/es/house69
https://www.escapadarural.com/casa-rural/house70;house70;La Llacuna;;;0;Alquiler íntegro;10 -   14 personas;5 dormitorios;9 camas;29€ pers./noche (aprox);41.487282745813;0.481190000000;Urbanització Mas Sopes;La Llacuna;Barcelona;https://media.er2.co/es/house70
https://www.escapadarural.com/casa-rural/house71;house71;Rocabruna;stars-l-5;5.0;4;Alquiler íntegro;2 -   27 personas;11 dormitorios;19 camas;28€ pers./noche (aprox);42.336996278813;0.482209239426;Urbanitzacio Font Rubí Carrer A;Rocabruna;Girona;https://media.er2.co/es/house71
https://www.escapadarural.com/casa-rural/house72;house72;L'Ampolla;stars-l-5;5.0;9;Alquiler íntegro;2 -   8 personas;3 dormitorios;4 camas;20€ pers./noche (aprox);40.824689119534;0.488557063476;urb. Cal Pinyot, peles del calvet, masia hort de la riera;L'Ampolla;Tarragona;https://media.er2.co/es/house72
https://www.escapadarural.com/casa-rural/house73;house73;Sant Pere de Vilamajor;stars-l-5;5.0;4;Alquiler íntegro;15 -   25 personas;9 dormitorios;23 camas;22€ pers./noche (aprox);41.683281544480;0.489626179688;Urb. Ca l'Artigues;Sant Pere de Vilamajor;Barcelona;https://media.er2.co/es/house73
https://www.escapadarural.com/casa-rural/house74;house74;Solsona;stars-l-5;5.0;1;Alquiler íntegro;2 -   10 personas;4 dormitorios;8 camas;39€ pers./noche (aprox);42.004215872033;0.490540845404;Urb. Aliga, 7;Solsona;Lleida;https://media.er2.co/es/house74
https://www.escapadarural.com/casa-rural/house75;house75;Ossó de Sió;stars-l-5;5.0;6;Alquiler íntegro;10 -   17 personas;8 dormitorios;12 camas;45€ pers./noche (aprox);41.754300000000;0.490617000000;Único s/n, Rialp;Ossó de Sió;Lleida;https://media.er2.co/es/house75
https://www.escapadarural.com/casa-rural/house76;house76;Fals;;;0;Alquiler íntegro;4 -   14 personas;5 dormitorios;9 camas;20€ pers./noche (aprox);41.742297626099;0.491317100000;Única, s/n;Fals;Barcelona;https://media.er2.co/es/house76
https://www.escapadarural.com/casa-rural/house77;house77;Dosquers;stars-l-5;5.0;2;Alquiler íntegro;6 -   7 personas;3 dormitorios;7 camas;22€ pers./noche (aprox);42.193318262052;0.492047974164;Única s/n;Dosquers;Girona;https://media.er2.co/es/house77
https://www.escapadarural.com/casa-rural/house78;house78;Arnes;stars-l-5;5.0;6;Alquiler íntegro;10 personas;5 dormitorios;6 camas;22€ pers./noche (aprox);40.911408977816;0.492278000000;Unica , 9. Edificio;Arnes;Tarragona;https://media.er2.co/es/house78
https://www.escapadarural.com/casa-rural/house79;house79;Gironella;stars-l-4;4.0;2;Alquiler íntegro;19 personas;8 dormitorios;18 camas;37€ pers./noche (aprox);42.042420924292;0.496954317528;Unic, s/n, 25577 Tavascán, España;Gironella;Barcelona;https://media.er2.co/es/house79
https://www.escapadarural.com/casa-rural/house80;house80;Espinavessa;stars-l-5;5.0;6;Alquiler íntegro;8 -   11 personas;4 dormitorios;8 camas;26€ pers./noche (aprox);42.189466586746;0.497651052734;Unic, s/n, 25577 Tavascán, España;Espinavessa;Girona;https://media.er2.co/es/house80
https://www.escapadarural.com/casa-rural/house81;house81;El Perelló;stars-l-4-half;4.5;39;Por habitaciones;1 -   11 personas;5 dormitorios;6 camas;38€ pers./noche (aprox);40.960493437593;0.501168400000;Únic, s/n;El Perelló;Tarragona;https://media.er2.co/es/house81
https://www.escapadarural.com/casa-rural/house82;house82;S'Agaró;stars-l-5;5.0;14;Alquiler íntegro;2 -   10 personas;5 dormitorios;10 camas;22€ pers./noche (aprox);41.798115227496;0.503065693765;Únic, s/n;S'Agaró;Girona;https://media.er2.co/es/house82
https://www.escapadarural.com/casa-rural/house83;house83;Sagàs;stars-l-5;5.0;6;Alquiler íntegro;14 -   20 personas;9 dormitorios;16 camas;28€ pers./noche (aprox);42.024014866180;0.504385944922;Únic, s/n;Sagàs;Barcelona;https://media.er2.co/es/house83
https://www.escapadarural.com/casa-rural/house84;house84;Santa Creu de Jutglar;stars-l-5;5.0;15;Alquiler íntegro;7 -   10 personas;3 dormitorios;8 camas;35€ pers./noche (aprox);42.006313528471;0.510731000000;Unic, s/n;Santa Creu de Jutglar;Barcelona;https://media.er2.co/es/house84
https://www.escapadarural.com/casa-rural/house85;house85;Arnes;;;0;Alquiler íntegro;16 personas;14 camas;;24€ pers./noche (aprox);40.918822000000;0.511252000000;Unic, 12;Arnes;Tarragona;https://media.er2.co/es/house85
https://www.escapadarural.com/casa-rural/house86;house86;Cassà de la Selva;stars-l-4;4.0;2;Alquiler íntegro;15 -   20 personas;7 dormitorios;17 camas;17€ pers./noche (aprox);41.863312809349;0.511284800000;TV 3454;Cassà de la Selva;Girona;https://media.er2.co/es/house86
https://www.escapadarural.com/casa-rural/house87;house87;Camarasa;;;0;Alquiler íntegro;6 -   13 personas;6 dormitorios;9 camas;30€ pers./noche (aprox);41.844383717427;0.516995440476;Travessía del Mig, 2;Camarasa;Lleida;https://media.er2.co/es/house87
https://www.escapadarural.com/casa-rural/house88;house88;Santa Maria de Merlès;stars-l-5;5.0;6;Alquiler íntegro;17 personas;7 dormitorios;18 camas;40€ pers./noche (aprox);41.987607653400;0.519325240639;Travessera Pedrera 2;Santa Maria de Merlès;Barcelona;https://media.er2.co/es/house88
https://www.escapadarural.com/casa-rural/house89;house89;Molló;stars-l-5;5.0;2;Alquiler íntegro;4 -   12 personas;6 dormitorios;8 camas;40€ pers./noche (aprox);42.356514317058;0.520997000000;Travessera 16;Molló;Girona;https://media.er2.co/es/house89
https://www.escapadarural.com/casa-rural/house90;house90;Beuda;stars-l-4-half;4.5;7;Alquiler íntegro;5 personas;2 dormitorios;3 camas;36€ pers./noche (aprox);42.224702549706;0.523073673248;Travesia Coforb, 5;Beuda;Girona;https://media.er2.co/es/house90
https://www.escapadarural.com/casa-rural/house91;house91;Centelles;stars-l-5;5.0;2;Alquiler íntegro;10 personas;5 dormitorios;8 camas;31€ pers./noche (aprox);41.795649568286;0.523374080658;Trav. Castella 11;Centelles;Barcelona;https://media.er2.co/es/house91
https://www.escapadarural.com/casa-rural/house92;house92;Garriguella;stars-l-4-half;4.5;3;Alquiler íntegro;8 -   10 personas;4 dormitorios;10 camas;18€ pers./noche (aprox);42.342377100000;0.530303500000;Tramontana,14;Garriguella;Girona;https://media.er2.co/es/house92
https://www.escapadarural.com/casa-rural/house93;house93;Pals;stars-l-5;5.0;5;Alquiler íntegro;2 -   14 personas;6 dormitorios;11 camas;22€ pers./noche (aprox);41.980388480077;0.530476600000;tra CistellaTerrades, km 9,8;Pals;Girona;https://media.er2.co/es/house93
https://www.escapadarural.com/casa-rural/house94;house94;Casserres;stars-l-3;3.0;4;Alquiler íntegro;20 -   25 personas;7 dormitorios;22 camas;33€ pers./noche (aprox);42.014232593411;0.530523000000;Tossalet, 6 Vall de Boí;Casserres;Barcelona;https://media.er2.co/es/house94
https://www.escapadarural.com/casa-rural/house95;house95;Casserres;stars-l-4;4.0;9;Alquiler íntegro;19 -   26 personas;8 dormitorios;6 camas;42€ pers./noche (aprox);42.000821046319;0.530523000000;Torres del bosch nº 3  25341 Nalec,  Nalec (Lleida,  Cataluña);Casserres;Barcelona;https://media.er2.co/es/house95
https://www.escapadarural.com/casa-rural/house96;house96;Montornès de Segarra;stars-l-5;5.0;10;Alquiler íntegro;2 -   20 personas;7 dormitorios;17 camas;38€ pers./noche (aprox);41.600600000000;0.531031400000;Torremirona Resort. Avd. Josep mª de Ventos, no. 28;Montornès de Segarra;Lleida;https://media.er2.co/es/house96
